Time;DV_XI1_PV;Alarm
11-12-2019 13:54;11,150272;35
11-12-2019 13:54;11,150272;35
11-12-2019 13:54;11,150272;35
11-12-2019 13:54;11,150272;35
11-12-2019 13:54;11,150272;35
11-12-2019 13:54;11,150272;35
11-12-2019 13:54;11,150272;35
11-12-2019 13:54;11,150272;35
11-12-2019 13:54;11,342519;35
11-12-2019 13:54;11,342519;35
11-12-2019 13:54;11,342519;35
11-12-2019 13:54;11,342519;35
11-12-2019 13:54;11,342519;35
11-12-2019 13:54;11,342519;35
11-12-2019 13:54;11,342519;35
11-12-2019 13:54;11,342519;35
11-12-2019 13:54;11,342519;35
11-12-2019 13:54;11,342519;35
11-12-2019 13:54;11,342519;35
11-12-2019 13:54;11,342519;35
11-12-2019 13:54;11,342519;35
11-12-2019 13:54;11,342519;35
11-12-2019 13:54;11,342519;35
11-12-2019 13:54;11,342519;35
11-12-2019 13:54;11,342519;35
11-12-2019 13:54;11,342519;35
11-12-2019 13:54;11,342519;35
11-12-2019 13:54;11,342519;35
11-12-2019 13:54;11,342519;35
11-12-2019 13:54;11,342519;35
11-12-2019 13:54;11,342519;35
11-12-2019 13:54;11,342519;35
11-12-2019 13:54;11,342519;35
11-12-2019 13:54;11,342519;35
11-12-2019 13:54;11,342519;35
11-12-2019 13:54;11,342519;35
11-12-2019 13:54;11,342519;35
11-12-2019 13:54;11,342519;35
11-12-2019 13:54;11,342519;35
11-12-2019 13:54;11,342519;35
11-12-2019 13:54;11,342519;35
11-12-2019 13:54;11,342519;35
11-12-2019 13:54;11,342519;35
11-12-2019 13:54;11,342519;35
11-12-2019 13:54;11,342519;35
11-12-2019 13:54;11,342519;35
11-12-2019 13:54;11,342519;35
11-12-2019 13:54;11,342519;35
11-12-2019 13:54;11,342519;35
11-12-2019 13:54;11,342519;35
11-12-2019 13:54;11,342519;35
11-12-2019 13:54;11,342519;35
11-12-2019 13:54;11,342519;35
11-12-2019 13:54;11,342519;35
11-12-2019 13:54;11,342519;35
11-12-2019 13:54;11,342519;35
11-12-2019 13:54;11,342519;35
11-12-2019 13:54;11,342519;35
11-12-2019 13:54;11,342519;35
11-12-2019 13:54;11,342519;35
11-12-2019 13:54;11,342519;35
11-12-2019 13:54;11,342519;35
11-12-2019 13:54;11,342519;35
11-12-2019 13:54;11,342519;35
11-12-2019 13:54;11,342519;35
11-12-2019 13:54;11,342519;35
11-12-2019 13:54;11,342519;35
11-12-2019 13:54;11,246396;35
11-12-2019 13:54;11,246396;35
11-12-2019 13:54;11,246396;35
11-12-2019 13:54;11,246396;35
11-12-2019 13:54;11,246396;35
11-12-2019 13:54;11,246396;35
11-12-2019 13:54;11,246396;35
11-12-2019 13:54;11,246396;35
11-12-2019 13:54;11,246396;35
11-12-2019 13:54;11,246396;35
11-12-2019 13:54;11,246396;35
11-12-2019 13:54;11,246396;35
11-12-2019 13:54;11,246396;35
11-12-2019 13:54;11,246396;35
11-12-2019 13:54;11,246396;35
11-12-2019 13:54;11,246396;35
11-12-2019 13:54;11,246396;35
11-12-2019 13:54;11,246396;35
11-12-2019 13:54;11,246396;35
11-12-2019 13:54;11,246396;35
11-12-2019 13:54;11,246396;35
11-12-2019 13:54;11,246396;35
11-12-2019 13:54;11,246396;35
11-12-2019 13:54;11,246396;35
11-12-2019 13:54;11,246396;35
11-12-2019 13:54;11,246396;35
11-12-2019 13:54;11,246396;35
11-12-2019 13:54;11,246396;35
11-12-2019 13:54;11,246396;35
11-12-2019 13:54;11,246396;35
11-12-2019 13:54;11,438642;35
11-12-2019 13:54;11,438642;35
11-12-2019 13:54;11,438642;35
11-12-2019 13:54;11,438642;35
11-12-2019 13:54;11,438642;35
11-12-2019 13:54;11,438642;35
11-12-2019 13:54;11,438642;35
11-12-2019 13:54;11,438642;35
11-12-2019 13:54;11,438642;35
11-12-2019 13:54;11,438642;35
11-12-2019 13:54;11,438642;35
11-12-2019 13:54;11,438642;35
11-12-2019 13:54;11,438642;35
11-12-2019 13:54;11,438642;35
11-12-2019 13:54;11,438642;35
11-12-2019 13:54;11,438642;35
11-12-2019 13:54;11,438642;35
11-12-2019 13:54;11,438642;35
11-12-2019 13:54;11,438642;35
11-12-2019 13:54;11,438642;35
11-12-2019 13:54;11,438642;35
11-12-2019 13:54;11,438642;35
11-12-2019 13:54;11,438642;35
11-12-2019 13:54;11,438642;35
11-12-2019 13:54;11,438642;35
11-12-2019 13:54;11,438642;35
11-12-2019 13:54;11,438642;35
11-12-2019 13:54;11,438642;35
11-12-2019 13:54;11,438642;35
11-12-2019 13:54;11,438642;35
11-12-2019 13:54;11,182314;35
11-12-2019 13:54;11,182314;35
11-12-2019 13:54;11,182314;35
11-12-2019 13:54;11,182314;35
11-12-2019 13:54;11,182314;35
11-12-2019 13:54;11,182314;35
11-12-2019 13:54;11,182314;35
11-12-2019 13:54;11,182314;35
11-12-2019 13:54;11,182314;35
11-12-2019 13:54;11,182314;35
11-12-2019 13:54;11,182314;35
11-12-2019 13:54;11,182314;35
11-12-2019 13:54;11,182314;35
11-12-2019 13:54;11,182314;35
11-12-2019 13:54;11,182314;35
11-12-2019 13:54;11,182314;35
11-12-2019 13:54;11,182314;35
11-12-2019 13:54;11,182314;35
11-12-2019 13:54;11,182314;35
11-12-2019 13:54;11,182314;35
11-12-2019 13:54;11,182314;35
11-12-2019 13:54;11,182314;35
11-12-2019 13:54;11,182314;35
11-12-2019 13:54;11,182314;35
11-12-2019 13:54;11,182314;35
11-12-2019 13:54;11,182314;35
11-12-2019 13:54;11,182314;35
11-12-2019 13:54;11,182314;35
11-12-2019 13:54;11,182314;35
11-12-2019 13:54;11,182314;35
11-12-2019 13:54;11,182314;35
11-12-2019 13:54;11,470683;35
11-12-2019 13:54;11,470683;35
11-12-2019 13:54;11,470683;35
11-12-2019 13:54;11,470683;35
11-12-2019 13:54;11,470683;35
11-12-2019 13:54;11,470683;35
11-12-2019 13:54;11,470683;35
11-12-2019 13:54;11,470683;35
11-12-2019 13:54;11,470683;35
11-12-2019 13:54;11,470683;35
11-12-2019 13:54;11,470683;35
11-12-2019 13:54;11,470683;35
11-12-2019 13:54;11,470683;35
11-12-2019 13:54;11,470683;35
11-12-2019 13:54;11,470683;35
11-12-2019 13:54;11,470683;35
11-12-2019 13:54;11,470683;35
11-12-2019 13:54;11,470683;35
11-12-2019 13:54;11,470683;35
11-12-2019 13:54;11,470683;35
11-12-2019 13:54;11,470683;35
11-12-2019 13:54;11,470683;35
11-12-2019 13:54;11,470683;35
11-12-2019 13:54;11,470683;35
11-12-2019 13:54;11,470683;35
11-12-2019 13:54;11,470683;35
11-12-2019 13:54;11,470683;35
11-12-2019 13:54;11,470683;35
11-12-2019 13:54;11,470683;35
11-12-2019 13:54;11,05415;35
11-12-2019 13:54;11,05415;35
11-12-2019 13:54;11,05415;35
11-12-2019 13:54;11,05415;35
11-12-2019 13:54;11,05415;35
11-12-2019 13:54;11,05415;35
11-12-2019 13:54;11,05415;35
11-12-2019 13:54;11,05415;35
11-12-2019 13:54;11,05415;35
11-12-2019 13:54;11,05415;35
11-12-2019 13:54;11,05415;35
11-12-2019 13:54;11,05415;35
11-12-2019 13:54;11,05415;35
11-12-2019 13:54;11,05415;35
11-12-2019 13:54;11,05415;35
11-12-2019 13:54;11,05415;35
11-12-2019 13:54;11,05415;35
11-12-2019 13:54;11,05415;35
11-12-2019 13:54;11,05415;35
11-12-2019 13:54;11,05415;35
11-12-2019 13:54;11,05415;35
11-12-2019 13:54;11,05415;35
11-12-2019 13:54;11,05415;35
11-12-2019 13:54;11,05415;35
11-12-2019 13:54;11,05415;35
11-12-2019 13:54;11,05415;35
11-12-2019 13:54;11,05415;35
11-12-2019 13:54;11,05415;35
11-12-2019 13:54;11,05415;35
11-12-2019 13:54;11,05415;35
11-12-2019 13:54;11,502724;35
11-12-2019 13:54;11,502724;35
11-12-2019 13:54;11,502724;35
11-12-2019 13:54;11,502724;35
11-12-2019 13:54;11,502724;35
11-12-2019 13:54;11,502724;35
11-12-2019 13:54;11,502724;35
11-12-2019 13:54;11,502724;35
11-12-2019 13:54;11,502724;35
11-12-2019 13:54;11,502724;35
11-12-2019 13:54;11,502724;35
11-12-2019 13:54;11,502724;35
11-12-2019 13:54;11,502724;35
11-12-2019 13:54;11,502724;35
11-12-2019 13:54;11,502724;35
11-12-2019 13:54;11,502724;35
11-12-2019 13:54;11,502724;35
11-12-2019 13:54;11,502724;35
11-12-2019 13:54;11,502724;35
11-12-2019 13:54;11,502724;35
11-12-2019 13:54;11,502724;35
11-12-2019 13:54;11,502724;35
11-12-2019 13:54;11,502724;35
11-12-2019 13:54;11,502724;35
11-12-2019 13:54;11,502724;35
11-12-2019 13:54;11,502724;35
11-12-2019 13:54;11,502724;35
11-12-2019 13:54;11,502724;35
11-12-2019 13:54;11,502724;35
11-12-2019 13:54;11,502724;35
11-12-2019 13:54;11,406601;35
11-12-2019 13:54;11,406601;35
11-12-2019 13:54;11,406601;35
11-12-2019 13:54;11,406601;35
11-12-2019 13:54;11,406601;35
11-12-2019 13:54;11,406601;35
11-12-2019 13:54;11,406601;35
11-12-2019 13:54;11,406601;35
11-12-2019 13:54;11,406601;35
11-12-2019 13:54;11,406601;35
11-12-2019 13:54;11,406601;35
11-12-2019 13:54;11,406601;35
11-12-2019 13:54;11,406601;35
11-12-2019 13:54;11,406601;35
11-12-2019 13:54;11,406601;35
11-12-2019 13:54;11,406601;35
11-12-2019 13:54;11,406601;35
11-12-2019 13:54;11,406601;35
11-12-2019 13:54;11,406601;35
11-12-2019 13:54;11,406601;35
11-12-2019 13:54;11,406601;35
11-12-2019 13:54;11,406601;35
11-12-2019 13:54;11,406601;35
11-12-2019 13:54;11,406601;35
11-12-2019 13:54;11,406601;35
11-12-2019 13:54;11,406601;35
11-12-2019 13:54;11,406601;35
11-12-2019 13:54;11,406601;35
11-12-2019 13:54;11,406601;35
11-12-2019 13:54;11,406601;35
11-12-2019 13:54;11,182314;35
11-12-2019 13:54;11,182314;35
11-12-2019 13:54;11,182314;35
11-12-2019 13:54;11,182314;35
11-12-2019 13:54;11,182314;35
11-12-2019 13:54;11,182314;35
11-12-2019 13:54;11,182314;35
11-12-2019 13:54;11,182314;35
11-12-2019 13:54;11,182314;35
11-12-2019 13:54;11,182314;35
11-12-2019 13:54;11,182314;35
11-12-2019 13:54;11,182314;35
11-12-2019 13:54;11,182314;35
11-12-2019 13:54;11,182314;35
11-12-2019 13:54;11,182314;35
11-12-2019 13:54;11,182314;35
11-12-2019 13:54;11,182314;35
11-12-2019 13:54;11,182314;35
11-12-2019 13:54;11,182314;35
11-12-2019 13:54;11,182314;35
11-12-2019 13:54;11,182314;35
11-12-2019 13:54;11,182314;35
11-12-2019 13:54;11,182314;35
11-12-2019 13:54;11,182314;35
11-12-2019 13:54;11,182314;35
11-12-2019 13:54;11,182314;35
11-12-2019 13:54;11,182314;35
11-12-2019 13:54;11,182314;35
11-12-2019 13:54;11,182314;35
11-12-2019 13:54;11,182314;35
11-12-2019 13:54;11,182314;35
11-12-2019 13:54;11,438642;35
11-12-2019 13:54;11,438642;35
11-12-2019 13:54;11,438642;35
11-12-2019 13:54;11,438642;35
11-12-2019 13:54;11,438642;35
11-12-2019 13:54;11,438642;35
11-12-2019 13:54;11,438642;35
11-12-2019 13:54;11,438642;35
11-12-2019 13:54;11,438642;35
11-12-2019 13:54;11,438642;35
11-12-2019 13:54;11,438642;35
11-12-2019 13:54;11,438642;35
11-12-2019 13:54;11,438642;35
11-12-2019 13:54;11,438642;35
11-12-2019 13:54;11,438642;35
11-12-2019 13:54;11,438642;35
11-12-2019 13:54;11,438642;35
11-12-2019 13:54;11,438642;35
11-12-2019 13:54;11,438642;35
11-12-2019 13:54;11,438642;35
11-12-2019 13:54;11,438642;35
11-12-2019 13:54;11,438642;35
11-12-2019 13:54;11,438642;35
11-12-2019 13:54;11,438642;35
11-12-2019 13:54;11,438642;35
11-12-2019 13:54;11,438642;35
11-12-2019 13:54;11,438642;35
11-12-2019 13:54;11,438642;35
11-12-2019 13:54;11,438642;35
11-12-2019 13:54;11,278437;35
11-12-2019 13:54;11,278437;35
11-12-2019 13:54;11,278437;35
11-12-2019 13:54;11,278437;35
11-12-2019 13:54;11,278437;35
11-12-2019 13:54;11,278437;35
11-12-2019 13:54;11,278437;35
11-12-2019 13:54;11,278437;35
11-12-2019 13:54;11,278437;35
11-12-2019 13:54;11,278437;35
11-12-2019 13:54;11,278437;35
11-12-2019 13:54;11,278437;35
11-12-2019 13:54;11,278437;35
11-12-2019 13:54;11,278437;35
11-12-2019 13:54;11,278437;35
11-12-2019 13:54;11,278437;35
11-12-2019 13:54;11,278437;35
11-12-2019 13:54;11,278437;35
11-12-2019 13:54;11,278437;35
11-12-2019 13:54;11,278437;35
11-12-2019 13:54;11,278437;35
11-12-2019 13:54;11,278437;35
11-12-2019 13:54;11,278437;35
11-12-2019 13:54;11,278437;35
11-12-2019 13:54;11,278437;35
11-12-2019 13:54;11,278437;35
11-12-2019 13:54;11,278437;35
11-12-2019 13:54;11,278437;35
11-12-2019 13:54;11,278437;35
11-12-2019 13:54;11,278437;35
11-12-2019 13:54;11,310477;35
11-12-2019 13:54;11,310477;35
11-12-2019 13:54;11,310477;35
11-12-2019 13:54;11,310477;35
11-12-2019 13:54;11,310477;35
11-12-2019 13:54;11,310477;35
11-12-2019 13:54;11,310477;35
11-12-2019 13:54;11,310477;35
11-12-2019 13:54;11,310477;35
11-12-2019 13:54;11,310477;35
11-12-2019 13:54;11,310477;35
11-12-2019 13:54;11,310477;35
11-12-2019 13:54;11,310477;35
11-12-2019 13:54;11,310477;35
11-12-2019 13:54;11,310477;35
11-12-2019 13:54;11,310477;35
11-12-2019 13:54;11,310477;35
11-12-2019 13:54;11,310477;35
11-12-2019 13:54;11,310477;35
11-12-2019 13:54;11,310477;35
11-12-2019 13:54;11,310477;35
11-12-2019 13:54;11,310477;35
11-12-2019 13:54;11,310477;35
11-12-2019 13:54;11,310477;35
11-12-2019 13:54;11,310477;35
11-12-2019 13:54;11,310477;35
11-12-2019 13:54;11,310477;35
11-12-2019 13:54;11,310477;35
11-12-2019 13:54;11,310477;35
11-12-2019 13:54;11,310477;35
11-12-2019 13:54;11,374559;35
11-12-2019 13:54;11,374559;35
11-12-2019 13:54;11,374559;35
11-12-2019 13:54;11,374559;35
11-12-2019 13:54;11,374559;35
11-12-2019 13:54;11,374559;35
11-12-2019 13:54;11,374559;35
11-12-2019 13:54;11,374559;35
11-12-2019 13:54;11,374559;35
11-12-2019 13:54;11,374559;35
11-12-2019 13:54;11,374559;35
11-12-2019 13:54;11,374559;35
11-12-2019 13:54;11,374559;35
11-12-2019 13:54;11,374559;35
11-12-2019 13:54;11,374559;35
11-12-2019 13:54;11,374559;35
11-12-2019 13:54;11,374559;35
11-12-2019 13:54;11,374559;35
11-12-2019 13:54;11,374559;35
11-12-2019 13:54;11,374559;35
11-12-2019 13:54;11,374559;35
11-12-2019 13:54;11,374559;35
11-12-2019 13:54;11,374559;35
11-12-2019 13:54;11,374559;35
11-12-2019 13:54;11,374559;35
11-12-2019 13:54;11,374559;35
11-12-2019 13:54;11,374559;35
11-12-2019 13:54;11,374559;35
11-12-2019 13:54;11,374559;35
11-12-2019 13:54;11,374559;35
11-12-2019 13:54;11,406601;35
11-12-2019 13:54;11,406601;35
11-12-2019 13:54;11,406601;35
11-12-2019 13:54;11,406601;35
11-12-2019 13:54;11,406601;35
11-12-2019 13:54;11,406601;35
11-12-2019 13:54;11,406601;35
11-12-2019 13:54;11,406601;35
11-12-2019 13:54;11,406601;35
11-12-2019 13:54;11,406601;35
11-12-2019 13:54;11,406601;35
11-12-2019 13:54;11,406601;35
11-12-2019 13:54;11,406601;35
11-12-2019 13:54;11,406601;35
11-12-2019 13:54;11,406601;35
11-12-2019 13:54;11,406601;35
11-12-2019 13:54;11,406601;35
11-12-2019 13:54;11,406601;35
11-12-2019 13:54;11,406601;35
11-12-2019 13:54;11,406601;35
11-12-2019 13:54;11,406601;35
11-12-2019 13:54;11,406601;35
11-12-2019 13:54;11,406601;35
11-12-2019 13:54;11,406601;35
11-12-2019 13:54;11,406601;35
11-12-2019 13:54;11,406601;35
11-12-2019 13:54;11,406601;35
11-12-2019 13:54;11,406601;35
11-12-2019 13:54;11,406601;35
11-12-2019 13:54;11,406601;35
11-12-2019 13:54;11,406601;35
11-12-2019 13:54;11,406601;35
11-12-2019 13:54;11,406601;35
11-12-2019 13:54;11,406601;35
11-12-2019 13:54;11,406601;35
11-12-2019 13:54;11,406601;35
11-12-2019 13:54;11,406601;35
11-12-2019 13:54;11,406601;35
11-12-2019 13:54;11,406601;35
11-12-2019 13:54;11,406601;35
11-12-2019 13:54;11,406601;35
11-12-2019 13:54;11,406601;35
11-12-2019 13:54;11,406601;35
11-12-2019 13:54;11,406601;35
11-12-2019 13:54;11,406601;35
11-12-2019 13:54;11,406601;35
11-12-2019 13:54;11,406601;35
11-12-2019 13:54;11,406601;35
11-12-2019 13:54;11,406601;35
11-12-2019 13:54;11,406601;35
11-12-2019 13:54;11,406601;35
11-12-2019 13:54;11,406601;35
11-12-2019 13:54;11,406601;35
11-12-2019 13:54;11,406601;35
11-12-2019 13:54;11,406601;35
11-12-2019 13:54;11,406601;35
11-12-2019 13:54;11,406601;35
11-12-2019 13:54;11,406601;35
11-12-2019 13:54;11,406601;35
11-12-2019 13:54;11,406601;35
11-12-2019 13:54;11,374559;35
11-12-2019 13:54;11,374559;35
11-12-2019 13:54;11,374559;35
11-12-2019 13:54;11,374559;35
11-12-2019 13:54;11,374559;35
11-12-2019 13:54;11,374559;35
11-12-2019 13:54;11,374559;35
11-12-2019 13:54;11,374559;35
11-12-2019 13:54;11,374559;35
11-12-2019 13:54;11,374559;35
11-12-2019 13:54;11,374559;35
11-12-2019 13:54;11,374559;35
11-12-2019 13:54;11,374559;35
11-12-2019 13:54;11,374559;35
11-12-2019 13:54;11,374559;35
11-12-2019 13:54;11,374559;35
11-12-2019 13:54;11,374559;35
11-12-2019 13:54;11,374559;35
11-12-2019 13:54;11,374559;35
11-12-2019 13:54;11,374559;35
11-12-2019 13:54;11,374559;35
11-12-2019 13:54;11,374559;35
11-12-2019 13:54;11,374559;35
11-12-2019 13:54;11,374559;35
11-12-2019 13:54;11,374559;35
11-12-2019 13:54;11,374559;35
11-12-2019 13:54;11,374559;35
11-12-2019 13:54;11,374559;35
11-12-2019 13:54;11,374559;35
11-12-2019 13:54;11,374559;35
11-12-2019 13:54;11,246396;35
11-12-2019 13:54;11,246396;35
11-12-2019 13:54;11,246396;35
11-12-2019 13:54;11,246396;35
11-12-2019 13:54;11,246396;35
11-12-2019 13:54;11,246396;35
11-12-2019 13:54;11,246396;35
11-12-2019 13:54;11,246396;35
11-12-2019 13:54;11,246396;35
11-12-2019 13:54;11,246396;35
11-12-2019 13:54;11,246396;35
